Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1257,8000.0,RL,9.53939201417,9.56822458445,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,512.0,125.0,7928215784.0,7928215784.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,303464448.0,1986.0,GasA,Ex,Y,SBrkr,44.575778176,0.0,0.0,44.575778176,1.0,1.0,4.0,0.0,4.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,7928215784.0,Fin,4.0,691.0,TA,TA,Y,16.1864140562,3.30192724889,0.0,0.0,0.0,0.0,,,,0.0,64.0,8096384512.0,WD,Normal,301500
914,729000.0,RH,9.05538513814,8.74353163363,Pave,,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,125.0,216.0,7403473349.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,368601813.0,1001.0,GasA,TA,N,FuseA,31.6385840391,1003003001.0,0.0,44.7437146424,0.0,1.0,4.0,0.0,16.0,4.0,TA,8.0,Typ,0.0,,2Types,7403473349.0,Unf,9.0,871.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,145000
1187,6859000.0,RL,10.3440804328,9.27002337414,Pave,,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,27.0,125.0,6859000000.0,7645373000.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440.0,Unf,0.0,155720872.0,978.0,GasA,TA,Y,SBrkr,31.8433666562,321419125.0,0.0,41.218927691,1.0,1.0,4.0,0.0,9.0,4.0,TA,7.0,Typ,0.0,,CarPort,7077888000.0,Unf,4.0,420.0,Fa,Fa,Y,0.0,4.19833645381,0.0,0.0,0.0,0.0,,,,0.0,64.0,8108486729.0,WD,Abnorml,95000
1419,8000.0,RL,8.42614977318,9.12739345116,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,125.0,125.0,7564163347.0,7564163347.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,636448079.692,15069223.0,1144.0,GasA,TA,Y,SBrkr,33.8230690506,0.0,0.0,33.8230690506,1.0,1.0,1.0,1.0,9.0,1.0,TA,6.0,Typ,0.0,,Detchd,7552609128.0,Unf,1.0,336.0,TA,TA,Y,0.0,4.44796018114,0.0,0.0,0.0,0.0,,,,0.0,64.0,8096384512.0,COD,Normal,124000
939,216000.0,RL,8.54400374532,9.07795118393,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,343.0,125.0,8072216216.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,0.0,796597983.0,1391.0,GasA,Ex,Y,SBrkr,37.2961123979,186169411.0,0.0,44.2944691807,0.0,1.0,4.0,1.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,8072216216.0,RFn,9.0,868.0,TA,TA,Y,0.0,4.48140474656,0.0,0.0,0.0,0.0,,,,0.0,64.0,8072216216.0,New,Partial,239799
632,1728000.0,RL,5.83095189485,8.43163530305,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,512.0,125.0,8072216216.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,3581577000.0,1554.0,GasA,Ex,Y,SBrkr,39.4208066889,0.0,0.0,39.4208066889,0.0,1.0,4.0,0.0,4.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,8072216216.0,RFn,4.0,627.0,TA,TA,Y,12.4899959968,4.17933919638,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,209500
854,512000.0,RL,,9.40054742304,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,216.0,216.0,7575729344.0,7575729344.0,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0.0,178453547.0,1127.0,GasA,TA,Y,SBrkr,38.0131556175,0.0,0.0,38.0131556175,0.0,1.0,1.0,1.0,9.0,1.0,TA,7.0,Typ,1.0,Fa,Attchd,7575729344.0,RFn,4.0,645.0,TA,TA,Y,13.416407865,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,64.0,8108486729.0,WD,Normal,158000
1351,729000.0,RL,9.53939201417,9.36246042004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,125.0,125.0,7633736209.0,7633736209.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500.0,Unf,0.0,418508992.0,1248.0,GasA,TA,Y,SBrkr,36.5786823163,2176782336.0,0.0,51.3225096814,1.0,2.71828182846,4.0,1.0,33.2499313354,4.0,TA,11.8749961853,Typ,0.0,,Detchd,7633736209.0,Unf,14.25,968.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8108486729.0,WD,Normal,200000
7,8000.0,RL,8.66025403784,9.21870528831,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,512.0,125.0,8048096064.0,8060150125.0,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1369.0,Unf,0.0,31855013.0,1686.0,GasA,Ex,Y,SBrkr,41.1582312545,0.0,0.0,41.1582312545,1.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8048096064.0,RFn,4.0,636.0,TA,TA,Y,15.9687194227,3.84850113128,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,307000
667,216000.0,RL,,9.82281964947,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,216.0,125.0,7587307125.0,7750636739.0,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,377933067.0,1367631.0,1021.0,GasA,TA,Y,SBrkr,38.275318418,766060875.0,0.0,48.7852436706,0.0,1.0,4.0,1.0,9.0,1.0,TA,7.0,Sev,1.0,Po,CarPort,7587307125.0,Unf,4.0,596.0,TA,TA,Y,0.0,6.42315828856,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Abnorml,129000
409,216000.0,RL,10.4403065089,9.55775254864,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,343.0,125.0,8072216216.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1201157047.0,1063.0,GasA,Ex,Y,SBrkr,32.7261363439,1334633301.0,0.0,46.6047207909,0.0,1.0,4.0,1.0,9.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,8072216216.0,RFn,9.0,947.0,TA,TA,Y,13.8564064606,3.95789160968,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,New,Partial,280000
848,8000.0,RL,6.0,9.65007807403,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,125.0,216.0,7668682048.0,7668682048.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460.0,Unf,0.0,65939264.0,864.0,GasA,Ex,Y,SBrkr,29.3938769134,0.0,0.0,29.3938769134,1.0,1.0,1.0,0.0,9.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,7668682048.0,Unf,1.0,338.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8108486729.0,WD,Normal,133500
14,8000.0,RL,9.53939201417,9.27350294693,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,343.0,125.0,8072216216.0,8084294343.0,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,3334661784.0,1494.0,GasA,Ex,Y,SBrkr,38.6522961802,0.0,0.0,38.6522961802,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8072216216.0,RFn,9.0,840.0,TA,TA,Y,12.6491106407,3.20753433,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,New,Partial,279500
655,8000.0,RL,9.53939201417,9.25311246382,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,512.0,216.0,7940149875.0,7940149875.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1664.10467907,Unf,0.0,70444997.0,2109.0,GasA,Ex,Y,SBrkr,45.9673797382,0.0,0.0,45.9673797382,1.0,1.0,4.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,7940149875.0,Fin,9.0,839.0,TA,TA,Y,15.3622914957,3.58304787102,0.0,0.0,0.0,0.0,,,,0.0,64.0,8096384512.0,WD,Normal,350000
403,27000.0,RL,7.74596669241,9.23014299927,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,125.0,512.0,7301384000.0,7964053973.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,303464448.0,672.0,GasA,Ex,Y,SBrkr,25.9229627936,0.0,0.0,25.9229627936,0.0,1.0,1.0,0.0,4.0,1.0,TA,4.0,Typ,0.0,,Detchd,7301384000.0,Unf,1.0,240.0,TA,TA,N,12.9614813968,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,64.0,8096384512.0,WD,Normal,108000
90,8000.0,RL,7.74596669241,8.99590876126,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,64.0,125.0,7928215784.0,7940149875.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588.0,Unf,0.0,64964808.0,990.0,GasA,Ex,Y,SBrkr,31.4642654451,0.0,0.0,31.4642654451,1.0,1.0,1.0,0.0,9.0,1.0,TA,5.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,123600
904,8000.0,RL,7.07106781187,9.60636102126,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,343.0,125.0,8072216216.0,8072216216.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,4657463000.0,1670.0,GasA,Ex,Y,SBrkr,40.8656334834,0.0,0.0,40.8656334834,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8072216216.0,RFn,9.0,690.0,TA,TA,Y,12.0,3.91486764117,0.0,0.0,0.0,0.0,,,,0.0,64.0,8072216216.0,New,Partial,240000
300,8000.0,RL,8.94427191,9.5468126086,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,216.0,512.0,7414875000.0,8048096064.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1302170688.0,1092.0,GasA,Ex,Y,SBrkr,33.941125497,0.0,0.0,33.941125497,0.0,2.71828182846,1.0,0.0,9.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,7414875000.0,Unf,1.0,300.0,TA,TA,Y,0.0,3.30192724889,0.0,0.0,0.0,0.0,,GdPrv,,0.0,64.0,8108486729.0,WD,Family,158500
1349,8000.0,RL,,9.69251957715,Pave,,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,343.0,125.0,7976023992.0,7976023992.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443.0,Unf,0.0,59319.0,1482.0,GasA,Ex,Y,SBrkr,38.6522961802,0.0,0.0,38.6522961802,1.0,1.0,4.0,0.0,9.0,1.0,Gd,5.0,Typ,1.0,Fa,Attchd,7976023992.0,RFn,4.0,514.0,TA,TA,Y,20.0499376558,2.92401773821,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,215000
1388,125000.0,RM,7.74596669241,9.05017161982,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,216.0,343.0,7033743296.0,7414875000.0,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,162771336.0,0.0,714.0,GasW,TA,N,SBrkr,40.7921561087,640503928.0,0.0,50.2593274925,0.0,1.0,4.0,0.0,25.0,1.0,Gd,10.0,Typ,1.0,Gd,Detchd,7033743296.0,Unf,1.0,216.0,TA,TA,Y,9.38083151965,2.46621207433,0.0,0.0,0.0,0.0,,GdWo,,0.0,64.0,8084294343.0,CWD,Family,136000
1008,4096000.0,RM,4.58257569496,7.70391020962,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,64.0,64.0,7645373000.0,7645373000.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,273.0,LwQ,20346417.0,0.0,546.0,GasA,TA,Y,SBrkr,23.3666428911,162771336.0,0.0,33.0454232837,0.0,1.0,1.0,1.0,9.0,1.0,TA,6.0,Typ,0.0,,Attchd,7645373000.0,RFn,1.0,286.0,TA,TA,Y,15.4272486205,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8108486729.0,WD,Normal,88000
531,512000.0,RL,9.21954445729,9.23014299927,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,216.0,125.0,7856862272.0,7868724669.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783.0,Unf,0.0,311665752.0,1461.0,GasA,Ex,Y,SBrkr,38.8458491991,0.0,0.0,38.8458491991,1.0,1.0,4.0,0.0,9.0,1.0,Gd,5.0,Typ,1.0,Fa,Attchd,7856862272.0,RFn,4.0,600.0,TA,TA,Y,14.9666295471,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8096384512.0,WD,Abnorml,175000
905,8000.0,RL,,8.72794022239,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,125.0,216.0,7610498063.0,7610498063.0,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,21253933.0,876.0,GasA,TA,Y,SBrkr,30.0333148354,0.0,0.0,30.0333148354,0.0,1.0,1.0,0.0,9.0,1.0,TA,6.0,Typ,0.0,,Attchd,7610498063.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,64.0,8084294343.0,WD,Normal,125500
1456,216000.0,RL,7.87400787401,8.97676762517,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,216.0,125.0,7988005999.0,8000000000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,865523177.0,953.0,GasA,Ex,Y,SBrkr,30.8706980809,334255384.0,0.0,40.5832477754,0.0,1.0,4.0,1.0,9.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,7988005999.0,RFn,4.0,460.0,TA,TA,Y,0.0,3.41995189335,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,175000
1146,125000.0,RM,7.21110255093,8.73873546136,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,125.0,216.0,7166730752.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1131366088.0,1042.0,GasA,Ex,Y,SBrkr,32.2800247831,152273304.0,0.0,39.6988664826,0.0,1.0,1.0,0.0,9.0,1.0,TA,8.0,Typ,1.0,Gd,Detchd,7166730752.0,Unf,1.0,225.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8072216216.0,WD,Family,149000
525,216000.0,RL,9.74679434481,9.37475250823,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,343.0,125.0,7952095936.0,7964053973.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719.0,Unf,0.0,287496000.0,1379.0,GasA,Ex,Y,SBrkr,37.1887079636,1045678375.0,0.0,48.9693781868,1.0,1.0,4.0,1.0,9.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,7952095936.0,Fin,9.0,834.0,TA,TA,Y,15.4596248337,3.91486764117,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,315750
97,8000.0,RL,8.83176086633,9.2363979063,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,343.0,125.0,7988005999.0,7988005999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,77308776.0,1588.0,GasA,Ex,Y,SBrkr,39.8497176903,0.0,0.0,39.8497176903,0.0,1.0,4.0,0.0,9.0,1.0,Gd,6.0,Typ,0.0,,Attchd,7988005999.0,RFn,4.0,472.0,TA,TA,Y,12.56980509,3.07231682569,0.0,0.0,0.0,0.0,,,,0.0,64.0,8072216216.0,WD,Normal,214000
1032,421875.0,RL,10.0995049384,9.67174463241,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,343.0,27.0,7077888000.0,7645373000.0,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,523.0,Unf,0.0,27270901.0,824.0,GasA,Ex,Y,SBrkr,41.0731055558,994011992.0,7.28059297434,55.5157635271,1.0,1.0,4.0,1.0,25.0,1.0,TA,11.9687490463,Typ,1.25992104989,TA,Basment,7645373000.0,Fin,4.0,672.0,TA,TA,Y,11.6619037897,3.9790572079,0.0,0.0,0.0,0.0,,,,0.0,64.0,8108486729.0,WD,Normal,197000
996,125000.0,RL,7.14142842854,8.45786772533,Pave,,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,64.0,343.0,7369338536.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,47832147.0,747.0,GasA,TA,Y,SBrkr,27.8208554865,94818816.0,0.0,35.0713558335,1.0,1.0,1.0,1.0,9.0,1.0,TA,5.0,Typ,0.0,,Detchd,7369338536.0,Unf,1.0,305.0,TA,TA,Y,0.0,3.84850113128,0.0,0.0,63.0,0.0,,MnPrv,,0.0,64.0,8072216216.0,WD,Abnorml,121600
977,27000.0,RL,7.14142842854,8.68270762989,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,64.0,343.0,7111117467.0,7506509912.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,85184000.0,440.0,GasA,TA,Y,FuseA,29.478805946,0.0,0.0,29.478805946,0.0,1.0,1.0,0.0,4.0,1.0,Fa,4.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8072216216.0,WD,Normal,85500
1213,27000.0,RL,7.07106781187,9.14206153122,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,64.0,216.0,7312680621.0,7414875000.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,0.0,35287552.0,672.0,GasA,TA,Y,SBrkr,25.9229627936,0.0,0.0,25.9229627936,1.0,1.0,1.0,0.0,4.0,1.0,TA,4.0,Typ,0.0,,Attchd,7312680621.0,Unf,1.0,234.0,TA,TA,N,0.0,4.83458812711,0.0,0.0,0.0,0.0,,,,0.0,64.0,8108486729.0,WD,Normal,113000
1343,216000.0,RL,,9.14580185084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,512.0,125.0,8024024008.0,8024024008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2116874304.0,1284.0,GasA,Ex,Y,SBrkr,35.8329457343,693154125.0,0.0,46.5725240888,0.0,1.0,4.0,1.0,9.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8024024008.0,RFn,4.0,647.0,TA,TA,Y,13.8564064606,4.43104762169,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,WD,Normal,228500
687,216000.0,FV,9.16515138991,9.2308290384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,343.0,216.0,8084294343.0,8084294343.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,667627624.0,874.0,GasA,Ex,Y,SBrkr,29.5634909982,697864103.0,0.0,41.9642705167,0.0,1.0,9.0,0.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,8084294343.0,Fin,4.0,578.0,TA,TA,Y,12.0,4.71769398032,0.0,0.0,0.0,0.0,,,,0.0,64.0,8084294343.0,New,Partial,227875
517,512000.0,RL,,9.25416585152,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,216.0,216.0,7668682048.0,7668682048.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,327082769.0,689.0,GasA,TA,Y,SBrkr,37.1214223865,406869021.0,0.0,46.0325971459,0.0,1.0,4.0,1.0,9.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,7668682048.0,RFn,4.0,583.0,TA,TA,Y,0.0,4.70266937544,0.0,0.0,0.0,0.0,,GdPrv,,0.0,64.0,8108486729.0,COD,Abnorml,158000
1115,8000.0,RL,9.48683298051,8.59415423255,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,125.0,343.0,7460598664.0,8000000000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415.0,Unf,0.0,73034632.0,833.0,GasA,Ex,Y,SBrkr,28.8617393793,0.0,0.0,28.8617393793,0.0,1.0,1.0,0.0,4.0,1.0,Gd,4.0,Typ,0.0,,Detchd,7472058875.0,Unf,1.0,326.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,64.0,8072216216.0,WD,Normal,117000
106,216000.0,FV,8.66025403784,9.14580185084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,512.0,125.0,8036054027.0,8048096064.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,756.557518954,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1167575877.0,1053.0,GasA,Ex,Y,SBrkr,32.4499614792,827936019.0,0.0,44.6318272088,0.0,1.0,4.0,1.0,9.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,8036054027.0,RFn,4.0,648.0,TA,TA,Y,11.8321595662,3.55689330449,0.0,0.0,0.0,0.0,,,,0.0,64.0,8096384512.0,WD,Normal,250000
140,216000.0,RL,8.0622577483,9.64380967649,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,216.0,125.0,7964053973.0,7964053973.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,821.0,Unf,0.0,1225043.0,928.0,GasA,Ex,Y,SBrkr,30.4630924235,584277056.0,0.0,42.0,1.0,1.0,4.0,1.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,7964053973.0,RFn,4.0,470.0,TA,TA,Y,16.6132477258,4.62606500918,0.0,0.0,0.0,0.0,,MnPrv,,0.0,64.0,8108486729.0,WD,Normal,231500
188,125000.0,RL,7.74596669241,9.25052216161,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,125.0,343.0,7033743296.0,7845011803.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,287496000.0,660.0,GasA,Ex,Y,SBrkr,28.4253408071,348913664.0,5.24148278842,40.6939798988,0.0,1.0,4.0,1.0,9.0,1.0,TA,8.0,Min2,0.0,,Detchd,7033743296.0,Unf,1.0,180.0,Fa,Fa,N,0.0,0.0,0.0,5.19249410185,0.0,0.0,,MnPrv,,0.0,64.0,8108486729.0,WD,Normal,135000
464,343000.0,RL,8.60232526704,9.39166142844,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,216.0,343.0,7233848504.0,7940149875.0,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,58863869.0,715.0,GasA,Fa,Y,FuseA,29.1376045687,533411731.0,0.0,40.7430975749,0.0,1.0,1.0,1.0,9.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,7290099019.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,64.0,8096384512.0,WD,Normal,188700
